date,station,half_day,PM2.5,PM10,NO2,PM2.5_count,PM10_count,NO2_count
2014-04-08,Dongsi,0,186.416667,293.000000,114.416667,12,12,12
2014-04-08,Dongsi,1,159.333333,198.416667,48.666667,12,12,12
2014-04-09,Aotizhongxin,0,164.583333,237.083333,91.636364,12,12,11
2014-04-09,Aotizhongxin,1,82.750000,268.916667,35.916667,12,12,12
2014-04-09,Changping,0,186.090909,209.545455,62.909091,11,11,11
2014-04-09,Changping,1,152.333333,265.500000,17.000000,12,12,12
2014-04-09,Dingling,0,182.000000,201.916667,35.666667,12,12,12
2014-04-09,Dingling,1,87.333333,238.916667,15.583333,12,12,12
2014-04-09,Dongsi,0,159.500000,188.916667,62.000000,12,12,12
2014-04-09,Dongsi,1,67.250000,259.000000,30.500000,12,12,12
2014-04-10,Aotizhongxin,0,125.416667,489.583333,61.833333,12,12,12
2014-04-10,Aotizhongxin,1,90.916667,293.000000,53.416667,12,12,12
2014-04-10,Changping,0,129.416667,436.083333,51.833333,12,12,12
2014-04-10,Changping,1,106.000000,314.583333,49.666667,12,12,12
2014-04-10,Dingling,0,97.000000,408.333333,42.416667,12,12,12
2014-04-10,Dingling,1,63.545455,309.363636,43.727273,11,11,11
2014-04-10,Dongsi,0,90.083333,506.833333,47.250000,12,12,12
2014-04-10,Dongsi,1,56.666667,292.750000,45.333333,12,12,12
2014-04-11,Aotizhongxin,0,68.916667,138.666667,79.666667,12,12,12
2014-04-11,Aotizhongxin,1,75.833333,92.666667,62.666667,12,12,12
2014-04-11,Changping,0,63.666667,142.083333,48.750000,12,12,12
2014-04-11,Changping,1,75.166667,88.916667,52.000000,12,12,12
2014-04-11,Dingling,0,53.166667,139.500000,49.666667,12,12,12
2014-04-11,Dingling,1,54.416667,75.166667,40.000000,12,12,12
2014-04-11,Dongsi,0,57.083333,130.166667,66.500000,12,12,12
2014-04-11,Dongsi,1,54.833333,72.916667,52.416667,12,12,12
2014-04-12,Aotizhongxin,0,105.250000,155.750000,95.181818,12,12,11
2014-04-12,Aotizhongxin,1,113.250000,153.333333,81.333333,12,12,12
2014-04-12,Changping,0,79.666667,100.083333,48.333333,12,12,12
2014-04-12,Changping,1,119.833333,145.166667,57.000000,12,12,12
2014-04-12,Dingling,0,67.166667,78.500000,32.583333,12,12,12
2014-04-12,Dingling,1,102.083333,124.000000,46.000000,12,12,12
2014-04-12,Dongsi,0,108.666667,162.000000,96.750000,12,12,12
2014-04-12,Dongsi,1,106.500000,122.916667,58.416667,12,12,12
2014-04-13,Aotizhongxin,0,153.416667,208.750000,97.500000,12,12,12
2014-04-13,Aotizhongxin,1,187.833333,222.250000,78.166667,12,12,12
2014-04-13,Changping,0,127.083333,151.166667,71.416667,12,12,12
2014-04-13,Changping,1,190.000000,219.916667,57.916667,12,12,12
2014-04-13,Dingling,0,109.333333,123.333333,47.166667,12,12,12
2014-04-13,Dingling,1,186.333333,194.666667,48.833333,12,12,12
2014-04-13,Dongsi,0,148.666667,198.166667,82.250000,12,12,12
2014-04-13,Dongsi,1,172.250000,191.000000,55.000000,12,12,12
2014-04-14,Aotizhongxin,0,247.083333,281.500000,109.250000,12,12,12
2014-04-14,Aotizhongxin,1,233.833333,253.666667,68.583333,12,12,12
2014-04-14,Changping,0,214.833333,240.166667,66.000000,12,12,12
2014-04-14,Changping,1,241.250000,268.500000,57.666667,12,12,12
2014-04-14,Dingling,0,220.000000,200.250000,36.416667,12,12,12
2014-04-14,Dingling,1,303.250000,254.333333,52.583333,12,12,12
2014-04-14,Dongsi,0,236.500000,278.818182,104.416667,12,11,12
2014-04-14,Dongsi,1,229.250000,237.090909,66.083333,12,11,12
2014-04-15,Aotizhongxin,0,108.250000,170.750000,67.444444,12,12,9
2014-04-15,Aotizhongxin,1,72.583333,149.333333,54.666667,12,12,12
2014-04-15,Changping,0,188.750000,212.750000,82.583333,12,12,12
2014-04-15,Changping,1,78.750000,150.833333,42.666667,12,12,12
2014-04-15,Dingling,0,224.000000,202.000000,38.083333,12,12,12
2014-04-15,Dingling,1,76.083333,119.750000,36.666667,12,12,12
2014-04-15,Dongsi,0,66.916667,119.833333,66.833333,12,12,12
2014-04-15,Dongsi,1,47.083333,156.500000,48.166667,12,12,12
2014-04-16,Aotizhongxin,0,64.083333,120.166667,77.750000,12,12,12
2014-04-16,Aotizhongxin,1,63.666667,131.833333,86.500000,12,12,12
2014-04-16,Changping,0,56.250000,121.166667,60.500000,12,12,12
2014-04-16,Changping,1,133.500000,119.833333,76.416667,12,12,12
2014-04-16,Dingling,0,50.833333,91.666667,40.583333,12,12,12
2014-04-16,Dingling,1,62.833333,85.916667,54.000000,12,12,12
2014-04-16,Dongsi,0,33.083333,104.250000,66.083333,12,12,12
2014-04-16,Dongsi,1,61.000000,124.000000,68.000000,12,12,12
2014-04-17,Aotizhongxin,0,97.000000,202.333333,106.333333,12,12,12
2014-04-17,Aotizhongxin,1,99.833333,117.583333,57.750000,12,12,12
2014-04-17,Changping,0,80.083333,115.500000,67.000000,12,12,12
2014-04-17,Changping,1,110.916667,86.250000,37.250000,12,12,12
2014-04-17,Dingling,0,74.500000,103.583333,47.833333,12,12,12
2014-04-17,Dingling,1,98.416667,67.916667,25.166667,12,12,12
2014-04-17,Dongsi,0,93.083333,141.083333,107.833333,12,12,12
2014-04-17,Dongsi,1,95.416667,105.333333,55.416667,12,12,12
2014-04-18,Aotizhongxin,0,143.333333,166.166667,80.000000,12,12,12
2014-04-18,Aotizhongxin,1,123.416667,144.750000,66.833333,12,12,12
2014-04-18,Changping,0,146.500000,123.250000,57.083333,12,12,12
2014-04-18,Changping,1,180.166667,120.500000,48.500000,12,12,12
2014-04-18,Dingling,0,139.166667,90.416667,32.833333,12,12,12
2014-04-18,Dingling,1,139.916667,107.250000,47.833333,12,12,12
2014-04-18,Dongsi,0,131.250000,154.166667,77.750000,12,12,12
2014-04-18,Dongsi,1,125.833333,129.916667,49.750000,12,12,12
2014-04-19,Aotizhongxin,0,68.250000,131.583333,102.583333,12,12,12
2014-04-19,Aotizhongxin,1,56.750000,92.500000,62.833333,12,12,12
2014-04-19,Changping,0,85.000000,96.500000,66.750000,12,12,12
2014-04-19,Changping,1,98.000000,80.083333,47.083333,12,12,12
2014-04-19,Dingling,0,70.416667,82.083333,58.250000,12,12,12
2014-04-19,Dingling,1,55.166667,62.750000,43.416667,12,12,12
2014-04-19,Dongsi,0,69.333333,109.666667,86.833333,12,12,12
2014-04-19,Dongsi,1,57.166667,64.416667,44.166667,12,12,12
2014-04-20,Aotizhongxin,0,88.000000,118.000000,88.416667,12,12,12
2014-04-20,Aotizhongxin,1,45.833333,86.500000,54.916667,12,12,12
2014-04-20,Changping,0,72.500000,56.416667,41.500000,12,12,12
2014-04-20,Changping,1,46.333333,73.333333,36.083333,12,12,12
2014-04-20,Dingling,0,48.583333,37.916667,22.500000,12,12,12
2014-04-20,Dingling,1,14.250000,24.833333,16.083333,12,12,12
2014-04-20,Dongsi,0,84.083333,107.666667,77.916667,12,12,12
2014-04-20,Dongsi,1,59.916667,58.750000,33.583333,12,12,12
2014-04-21,Aotizhongxin,0,74.500000,141.166667,93.166667,12,12,12
2014-04-21,Aotizhongxin,1,42.083333,95.583333,45.250000,12,12,12
2014-04-21,Changping,0,48.333333,60.000000,43.500000,12,12,12
2014-04-21,Changping,1,63.750000,60.166667,32.916667,12,12,12
2014-04-21,Dingling,0,15.583333,21.750000,12.250000,12,12,12
2014-04-21,Dingling,1,26.416667,43.833333,13.083333,12,12,12
2014-04-21,Dongsi,0,95.083333,110.583333,81.916667,12,12,12
2014-04-21,Dongsi,1,81.166667,65.833333,33.000000,12,12,12
2014-04-22,Aotizhongxin,0,71.666667,131.833333,101.000000,12,12,12
2014-04-22,Aotizhongxin,1,68.000000,157.583333,48.166667,12,12,12
2014-04-22,Changping,0,44.166667,61.916667,49.833333,12,12,12
2014-04-22,Changping,1,61.916667,89.666667,33.916667,12,12,12
2014-04-22,Dingling,0,24.416667,32.583333,12.250000,12,12,12
2014-04-22,Dingling,1,56.250000,92.500000,20.500000,12,12,12
2014-04-22,Dongsi,0,75.333333,104.083333,75.166667,12,12,12
2014-04-22,Dongsi,1,85.666667,106.000000,37.750000,12,12,12
2014-04-23,Aotizhongxin,0,120.166667,195.333333,53.916667,12,12,12
2014-04-23,Aotizhongxin,1,149.250000,190.916667,43.333333,12,12,12
2014-04-23,Changping,0,93.833333,124.916667,41.750000,12,12,12
2014-04-23,Changping,1,137.416667,135.083333,42.500000,12,12,12
2014-04-23,Dingling,0,71.416667,98.666667,25.000000,12,12,12
2014-04-23,Dingling,1,152.500000,135.416667,30.416667,12,12,12
2014-04-23,Dongsi,0,107.583333,150.250000,44.083333,12,12,12
2014-04-23,Dongsi,1,136.166667,152.166667,31.916667,12,12,12
2014-04-24,Aotizhongxin,0,97.500000,126.916667,48.666667,12,12,12
2014-04-24,Aotizhongxin,1,139.250000,164.750000,48.333333,12,12,12
2014-04-24,Changping,0,91.916667,106.916667,47.083333,12,12,12
2014-04-24,Changping,1,150.416667,161.666667,56.500000,12,12,12
2014-04-24,Dingling,0,84.500000,91.583333,26.833333,12,12,12
2014-04-24,Dingling,1,154.583333,154.083333,35.833333,12,12,12
2014-04-24,Dongsi,0,89.833333,118.833333,39.666667,12,12,12
2014-04-24,Dongsi,1,122.333333,136.750000,40.833333,12,12,12
2014-04-25,Aotizhongxin,0,156.250000,195.250000,132.416667,12,12,12
2014-04-25,Aotizhongxin,1,132.000000,235.000000,52.916667,12,12,12
2014-04-25,Changping,0,156.333333,157.833333,82.083333,12,12,12
2014-04-25,Changping,1,195.333333,251.166667,39.916667,12,12,12
2014-04-25,Dingling,0,151.250000,152.333333,37.416667,12,12,12
2014-04-25,Dingling,1,138.833333,212.750000,20.333333,12,12,12
2014-04-25,Dongsi,0,135.083333,183.166667,110.500000,12,12,12
2014-04-25,Dongsi,1,147.000000,236.083333,47.166667,12,12,12
2014-04-26,Aotizhongxin,0,50.083333,74.416667,29.166667,12,12,12
2014-04-26,Aotizhongxin,1,161.500000,161.500000,13.400000,4,4,5
2014-04-26,Changping,0,104.000000,107.416667,27.166667,12,12,12
2014-04-26,Changping,1,143.800000,143.800000,20.400000,5,5,5
2014-04-26,Dingling,0,31.916667,42.333333,18.500000,12,12,12
2014-04-26,Dingling,1,37.916667,67.666667,16.000000,12,12,12
2014-04-26,Dongsi,0,14.833333,57.250000,25.833333,12,12,12
2014-04-26,Dongsi,1,50.583333,120.916667,32.250000,12,12,12
2014-04-27,Aotizhongxin,0,,,,0,0,0
2014-04-27,Aotizhongxin,1,,,,0,0,0
2014-04-27,Changping,0,,,,0,0,0
2014-04-27,Changping,1,,,,0,0,0
2014-04-27,Dingling,0,50.083333,35.166667,23.583333,12,12,12
2014-04-27,Dingling,1,68.250000,76.500000,18.250000,12,12,12
2014-04-27,Dongsi,0,52.333333,94.083333,52.545455,12,12,11
2014-04-27,Dongsi,1,72.750000,112.416667,32.083333,12,12,12
2014-04-28,Aotizhongxin,0,,,,0,0,0
2014-04-28,Aotizhongxin,1,,,,0,0,0
2014-04-28,Changping,0,,,,0,0,0
2014-04-28,Changping,1,,,,0,0,0
2014-04-28,Dingling,0,99.500000,86.250000,30.750000,12,12,12
2014-04-28,Dingling,1,80.363636,59.545455,20.833333,11,11,12
2014-04-28,Dongsi,0,42.454545,99.583333,59.166667,11,12,12
2014-04-28,Dongsi,1,46.545455,94.363636,31.250000,11,11,12
2014-04-29,Aotizhongxin,0,126.000000,163.000000,83.333333,3,3,3
2014-04-29,Aotizhongxin,1,110.727273,145.916667,52.000000,11,12,12
2014-04-29,Changping,0,87.000000,167.000000,87.666667,3,3,3
2014-04-29,Changping,1,94.250000,149.833333,53.916667,12,12,12
2014-04-29,Dingling,0,84.200000,72.300000,26.666667,10,10,9
2014-04-29,Dingling,1,,,,0,0,0
2014-04-29,Dongsi,0,75.500000,164.166667,84.166667,12,12,12
2014-04-29,Dongsi,1,87.300000,139.900000,41.666667,10,10,12
2014-04-30,Aotizhongxin,0,124.818182,193.583333,101.181818,11,12,11
2014-04-30,Aotizhongxin,1,118.750000,160.583333,55.333333,12,12,12
2014-04-30,Changping,0,101.333333,149.916667,77.166667,12,12,12
2014-04-30,Changping,1,106.833333,171.083333,46.166667,12,12,12
2014-04-30,Dingling,0,110.666667,129.000000,48.333333,3,3,3
2014-04-30,Dingling,1,100.166667,111.666667,24.000000,12,12,12
2014-04-30,Dongsi,0,110.583333,110.583333,74.363636,12,12,11
2014-04-30,Dongsi,1,73.363636,150.909091,29.916667,11,11,12
2014-05-01,Aotizhongxin,0,136.666667,191.250000,83.333333,12,12,12
2014-05-01,Aotizhongxin,1,115.000000,206.583333,24.583333,12,12,12
2014-05-01,Changping,0,118.750000,164.666667,54.833333,12,12,12
2014-05-01,Changping,1,111.333333,238.166667,37.083333,12,12,12
2014-05-01,Dingling,0,107.583333,118.916667,28.000000,12,12,12
2014-05-01,Dingling,1,111.333333,126.666667,20.500000,12,12,12
2014-05-01,Dongsi,0,127.833333,194.666667,42.833333,12,12,12
2014-05-01,Dongsi,1,98.333333,187.916667,21.166667,12,12,12
2014-05-02,Aotizhongxin,0,43.833333,59.833333,13.750000,12,12,12
2014-05-02,Aotizhongxin,1,34.583333,58.333333,32.083333,12,12,12
2014-05-02,Changping,0,25.166667,54.500000,18.545455,12,12,11
2014-05-02,Changping,1,15.166667,41.250000,32.750000,12,12,12
2014-05-02,Dingling,0,25.583333,21.666667,4.090909,12,12,11
2014-05-02,Dingling,1,11.583333,49.416667,5.583333,12,12,12
2014-05-02,Dongsi,0,19.583333,44.833333,14.083333,12,12,12
2014-05-02,Dongsi,1,12.583333,48.916667,27.166667,12,12,12
2014-05-03,Aotizhongxin,0,58.500000,112.916667,79.181818,12,12,11
2014-05-03,Aotizhongxin,1,59.083333,263.333333,15.416667,12,12,12
2014-05-03,Changping,0,22.333333,49.333333,57.750000,12,12,12
2014-05-03,Changping,1,33.916667,170.333333,36.666667,12,12,12
2014-05-03,Dingling,0,13.916667,21.166667,15.416667,12,12,12
2014-05-03,Dingling,1,28.166667,77.083333,13.416667,12,12,12
2014-05-03,Dongsi,0,36.916667,106.416667,70.000000,12,12,11
2014-05-03,Dongsi,1,35.833333,221.250000,13.000000,12,12,12
2014-05-04,Aotizhongxin,0,43.916667,59.916667,13.166667,12,12,12
2014-05-04,Aotizhongxin,1,34.250000,56.916667,23.166667,12,12,12
2014-05-04,Changping,0,28.416667,69.583333,22.833333,12,12,12
2014-05-04,Changping,1,16.500000,56.500000,20.500000,12,12,12
2014-05-04,Dingling,0,23.750000,26.500000,2.500000,12,12,12
2014-05-04,Dingling,1,14.583333,40.583333,3.833333,12,12,12
2014-05-04,Dongsi,0,27.090909,54.909091,11.181818,11,11,11
2014-05-04,Dongsi,1,36.000000,75.583333,16.750000,12,12,12
2014-05-05,Aotizhongxin,0,50.500000,68.916667,55.666667,12,12,12
2014-05-05,Aotizhongxin,1,30.416667,51.750000,32.833333,12,12,12
2014-05-05,Changping,0,13.583333,36.750000,29.636364,12,12,11
2014-05-05,Changping,1,21.250000,49.666667,33.166667,12,12,12
2014-05-05,Dingling,0,11.000000,15.454545,5.200000,11,11,10
2014-05-05,Dingling,1,16.666667,37.000000,11.333333,12,12,12
2014-05-05,Dongsi,0,16.500000,58.166667,41.416667,12,12,12
2014-05-05,Dongsi,1,13.500000,55.166667,23.250000,12,12,12
2014-05-06,Aotizhongxin,0,75.100000,92.900000,67.555556,10,10,9
2014-05-06,Aotizhongxin,1,112.909091,173.750000,64.000000,11,12,12
2014-05-06,Changping,0,47.083333,76.000000,66.500000,12,12,12
2014-05-06,Changping,1,85.166667,124.000000,56.916667,12,12,12
2014-05-06,Dingling,0,40.416667,52.000000,26.916667,12,12,12
2014-05-06,Dingling,1,73.200000,109.300000,36.583333,10,10,12
2014-05-06,Dongsi,0,54.083333,109.333333,61.200000,12,12,10
2014-05-06,Dongsi,1,109.888889,185.818182,57.166667,9,11,12
2014-05-07,Aotizhongxin,0,105.750000,188.583333,79.333333,12,12,12
2014-05-07,Aotizhongxin,1,36.750000,70.583333,29.666667,12,12,12
2014-05-07,Changping,0,69.250000,93.166667,43.250000,12,12,12
2014-05-07,Changping,1,17.250000,46.500000,27.666667,12,12,12
2014-05-07,Dingling,0,67.400000,58.000000,20.900000,10,10,10
2014-05-07,Dingling,1,18.333333,42.333333,7.083333,12,12,12
2014-05-07,Dongsi,0,115.500000,179.750000,72.500000,12,12,12
2014-05-07,Dongsi,1,28.250000,72.250000,20.583333,12,12,12
2014-05-08,Aotizhongxin,0,114.583333,167.500000,80.583333,12,12,12
2014-05-08,Aotizhongxin,1,68.916667,118.416667,40.916667,12,12,12
2014-05-08,Changping,0,45.666667,77.000000,38.181818,12,12,11
2014-05-08,Changping,1,59.583333,86.000000,27.166667,12,12,12
2014-05-08,Dingling,0,35.416667,81.416667,21.545455,12,12,11
2014-05-08,Dingling,1,59.833333,62.750000,23.000000,12,12,12
2014-05-08,Dongsi,0,109.916667,128.333333,49.583333,12,12,12
2014-05-08,Dongsi,1,69.083333,104.250000,33.916667,12,12,12
2014-05-09,Aotizhongxin,0,72.666667,123.166667,66.090909,12,12,11
2014-05-09,Aotizhongxin,1,56.416667,115.000000,49.416667,12,12,12
2014-05-09,Changping,0,60.583333,87.000000,41.416667,12,12,12
2014-05-09,Changping,1,56.250000,94.750000,48.500000,12,12,12
2014-05-09,Dingling,0,53.500000,75.833333,33.416667,12,12,12
2014-05-09,Dingling,1,51.500000,73.166667,37.333333,12,12,12
2014-05-09,Dongsi,0,77.250000,122.083333,62.166667,12,12,12
2014-05-09,Dongsi,1,55.250000,110.916667,42.166667,12,12,12
2014-05-10,Aotizhongxin,0,49.666667,87.583333,50.833333,12,12,12
2014-05-10,Aotizhongxin,1,63.500000,107.500000,61.666667,12,12,12
2014-05-10,Changping,0,42.250000,72.416667,46.500000,12,12,12
2014-05-10,Changping,1,51.833333,77.333333,42.750000,12,12,12
2014-05-10,Dingling,0,56.500000,90.333333,34.750000,12,12,12
2014-05-10,Dingling,1,48.750000,61.583333,25.500000,12,12,12
2014-05-10,Dongsi,0,43.000000,86.166667,40.916667,12,12,12
2014-05-10,Dongsi,1,59.833333,105.166667,57.916667,12,12,12
2014-05-11,Aotizhongxin,0,34.500000,38.333333,34.333333,12,12,12
2014-05-11,Aotizhongxin,1,15.000000,18.583333,30.750000,12,12,12
2014-05-11,Changping,0,28.416667,32.416667,22.000000,12,12,11
2014-05-11,Changping,1,16.500000,20.500000,32.500000,12,12,12
2014-05-11,Dingling,0,22.416667,29.583333,11.727273,12,12,11
2014-05-11,Dingling,1,15.916667,17.833333,10.500000,12,12,12
2014-05-11,Dongsi,0,29.666667,33.416667,26.416667,12,12,12
2014-05-11,Dongsi,1,9.666667,18.750000,25.083333,12,12,12
2014-05-12,Aotizhongxin,0,40.363636,47.636364,64.818182,11,11,11
2014-05-12,Aotizhongxin,1,37.818182,110.333333,40.000000,11,12,12
2014-05-12,Changping,0,36.000000,50.083333,34.083333,12,12,12
2014-05-12,Changping,1,26.900000,70.090909,30.916667,10,11,12
2014-05-12,Dingling,0,35.500000,29.166667,21.583333,12,12,12
2014-05-12,Dingling,1,20.583333,58.916667,16.666667,12,12,12
2014-05-12,Dongsi,0,41.083333,48.250000,55.916667,12,12,12
2014-05-12,Dongsi,1,55.583333,89.416667,27.666667,12,12,12
2014-05-13,Aotizhongxin,0,64.666667,151.666667,82.916667,12,12,12
2014-05-13,Aotizhongxin,1,46.833333,108.000000,35.666667,12,12,12
2014-05-13,Changping,0,57.416667,138.916667,74.750000,12,12,12
2014-05-13,Changping,1,29.333333,91.583333,28.666667,12,12,12
2014-05-13,Dingling,0,39.333333,71.166667,37.750000,12,12,12
2014-05-13,Dingling,1,33.083333,74.750000,8.583333,12,12,12
2014-05-13,Dongsi,0,85.000000,158.166667,78.583333,12,12,12
2014-05-13,Dongsi,1,56.916667,120.750000,31.500000,12,12,12
2014-05-14,Aotizhongxin,0,29.083333,112.750000,19.250000,12,12,12
2014-05-14,Aotizhongxin,1,18.083333,51.500000,41.416667,12,12,12
2014-05-14,Changping,0,17.750000,71.083333,17.000000,12,12,11
2014-05-14,Changping,1,14.083333,36.416667,27.583333,12,12,12
2014-05-14,Dingling,0,13.250000,44.500000,5.636364,12,12,11
2014-05-14,Dingling,1,12.000000,22.000000,16.333333,12,12,12
2014-05-14,Dongsi,0,28.583333,92.583333,16.916667,12,12,12
2014-05-14,Dongsi,1,8.900000,44.454545,34.500000,10,11,12
2014-05-15,Aotizhongxin,0,45.166667,128.916667,75.636364,12,12,11
2014-05-15,Aotizhongxin,1,100.583333,322.500000,64.000000,12,12,12
2014-05-15,Changping,0,22.500000,64.333333,46.166667,12,12,12
2014-05-15,Changping,1,89.750000,260.333333,35.166667,12,12,12
2014-05-15,Dingling,0,24.333333,39.833333,22.166667,12,12,12
2014-05-15,Dingling,1,91.666667,231.166667,26.250000,12,12,12
2014-05-15,Dongsi,0,21.000000,100.666667,71.000000,12,12,12
2014-05-15,Dongsi,1,80.166667,296.000000,55.000000,12,12,12
2014-05-16,Aotizhongxin,0,86.333333,218.666667,88.333333,12,12,12
2014-05-16,Aotizhongxin,1,34.833333,83.416667,29.250000,12,12,12
2014-05-16,Changping,0,53.000000,145.083333,34.666667,12,12,12
2014-05-16,Changping,1,21.750000,62.833333,22.000000,12,12,12
2014-05-16,Dingling,0,50.750000,121.000000,16.750000,12,12,12
2014-05-16,Dingling,1,16.333333,35.916667,13.750000,12,12,12
2014-05-16,Dongsi,0,57.166667,203.250000,82.916667,12,12,12
2014-05-16,Dongsi,1,32.833333,67.500000,34.916667,12,12,12
2014-05-17,Aotizhongxin,0,75.166667,166.583333,103.333333,12,12,12
2014-05-17,Aotizhongxin,1,60.416667,136.166667,38.750000,12,12,12
2014-05-17,Changping,0,53.750000,116.833333,48.363636,12,12,11
2014-05-17,Changping,1,46.666667,94.333333,29.083333,12,12,12
2014-05-17,Dingling,0,50.416667,91.583333,28.727273,12,12,11
2014-05-17,Dingling,1,41.583333,74.166667,18.583333,12,12,12
2014-05-17,Dongsi,0,62.166667,149.916667,94.333333,12,12,12
2014-05-17,Dongsi,1,46.500000,92.916667,41.583333,12,12,12
2014-05-18,Aotizhongxin,0,97.083333,246.833333,82.636364,12,12,11
2014-05-18,Aotizhongxin,1,110.000000,206.000000,46.166667,12,12,12
2014-05-18,Changping,0,34.916667,47.666667,31.416667,12,12,12
2014-05-18,Changping,1,99.166667,168.166667,27.500000,12,12,12
2014-05-18,Dingling,0,31.583333,35.916667,12.250000,12,12,12
2014-05-18,Dingling,1,92.833333,132.500000,21.416667,12,12,12
2014-05-18,Dongsi,0,52.583333,142.000000,87.250000,12,12,12
2014-05-18,Dongsi,1,113.250000,186.750000,47.166667,12,12,12
2014-05-19,Aotizhongxin,0,83.583333,118.833333,47.500000,12,12,12
2014-05-19,Aotizhongxin,1,138.250000,245.250000,69.583333,12,12,12
2014-05-19,Changping,0,68.333333,80.500000,21.500000,12,12,12
2014-05-19,Changping,1,128.000000,173.250000,36.083333,12,12,12
2014-05-19,Dingling,0,57.250000,53.750000,12.916667,12,12,12
2014-05-19,Dingling,1,125.333333,135.166667,26.250000,12,12,12
2014-05-19,Dongsi,0,87.083333,135.333333,43.083333,12,12,12
2014-05-19,Dongsi,1,142.583333,211.333333,58.000000,12,12,12
2014-05-20,Aotizhongxin,0,142.416667,221.750000,64.916667,12,12,12
2014-05-20,Aotizhongxin,1,47.666667,116.083333,36.000000,12,12,12
2014-05-20,Changping,0,79.666667,93.000000,35.272727,12,12,11
2014-05-20,Changping,1,29.000000,83.583333,27.750000,12,12,12
2014-05-20,Dingling,0,69.000000,71.250000,13.181818,12,12,11
2014-05-20,Dingling,1,23.500000,46.083333,17.833333,12,12,12
2014-05-20,Dongsi,0,132.666667,175.666667,58.000000,12,12,12
2014-05-20,Dongsi,1,51.083333,114.083333,48.416667,12,12,12
2014-05-21,Aotizhongxin,0,91.000000,134.383333,57.227273,12,12,11
2014-05-21,Aotizhongxin,1,134.583333,249.916667,68.500000,12,12,12
2014-05-21,Changping,0,87.533333,126.083333,33.850000,12,12,12
2014-05-21,Changping,1,134.083333,187.583333,38.500000,12,12,12
2014-05-21,Dingling,0,87.666667,104.816667,26.075000,12,12,12
2014-05-21,Dingling,1,109.500000,148.250000,25.500000,12,12,12
2014-05-21,Dongsi,0,92.108333,126.916667,63.000000,12,12,12
2014-05-21,Dongsi,1,133.916667,247.416667,54.916667,12,12,12
2014-05-22,Aotizhongxin,0,212.383333,346.041667,114.233333,12,12,12
2014-05-22,Aotizhongxin,1,88.833333,148.500000,37.750000,12,12,12
2014-05-22,Changping,0,174.100000,224.458333,45.775000,12,12,12
2014-05-22,Changping,1,105.166667,145.833333,32.333333,12,12,12
2014-05-22,Dingling,0,127.633333,139.744444,20.855556,9,9,9
2014-05-22,Dingling,1,98.166667,109.416667,20.583333,12,12,12
2014-05-22,Dongsi,0,219.133333,311.400000,107.483333,12,12,12
2014-05-22,Dongsi,1,73.083333,122.250000,28.000000,12,12,12
2014-05-23,Aotizhongxin,0,98.583333,193.250000,63.416667,12,12,12
2014-05-23,Aotizhongxin,1,72.250000,143.750000,47.333333,12,12,12
2014-05-23,Changping,0,92.250000,154.250000,58.363636,12,12,11
2014-05-23,Changping,1,66.583333,112.333333,33.333333,12,12,12
2014-05-23,Dingling,0,73.083333,104.500000,30.000000,12,12,11
2014-05-23,Dingling,1,53.666667,80.166667,15.500000,12,12,12
2014-05-23,Dongsi,0,91.666667,173.666667,49.333333,12,12,12
2014-05-23,Dongsi,1,58.583333,117.000000,34.750000,12,12,12
2014-05-24,Aotizhongxin,0,88.416667,153.750000,55.000000,12,12,11
2014-05-24,Aotizhongxin,1,82.800000,82.800000,47.700000,10,10,10
2014-05-24,Changping,0,66.416667,98.166667,33.416667,12,12,12
2014-05-24,Changping,1,65.166667,65.166667,33.083333,12,12,12
2014-05-24,Dingling,0,52.583333,56.916667,12.916667,12,12,12
2014-05-24,Dingling,1,55.333333,33.750000,21.083333,12,12,12
2014-05-24,Dongsi,0,90.000000,144.833333,47.916667,12,12,12
2014-05-24,Dongsi,1,91.500000,91.500000,42.250000,12,12,12
2014-05-25,Aotizhongxin,0,133.416667,194.000000,32.000000,12,12,12
2014-05-25,Aotizhongxin,1,21.916667,82.666667,29.000000,12,12,12
2014-05-25,Changping,0,107.750000,154.166667,34.333333,12,12,12
2014-05-25,Changping,1,10.083333,42.250000,15.500000,12,12,12
2014-05-25,Dingling,0,104.416667,153.333333,12.416667,12,12,12
2014-05-25,Dingling,1,7.833333,30.833333,4.333333,12,12,12
2014-05-25,Dongsi,0,120.250000,188.333333,29.666667,12,12,12
2014-05-25,Dongsi,1,11.833333,87.583333,25.000000,12,12,12
2014-05-26,Aotizhongxin,0,25.666667,82.333333,75.833333,12,12,12
2014-05-26,Aotizhongxin,1,32.083333,91.416667,55.250000,12,12,12
2014-05-26,Changping,0,14.666667,49.916667,32.545455,12,12,11
2014-05-26,Changping,1,21.583333,58.916667,32.583333,12,12,12
2014-05-26,Dingling,0,11.333333,20.666667,9.545455,12,12,11
2014-05-26,Dingling,1,20.666667,44.250000,9.583333,12,12,12
2014-05-26,Dongsi,0,5.500000,61.000000,61.166667,12,12,12
2014-05-26,Dongsi,1,22.416667,91.666667,53.166667,12,12,12
2014-05-27,Aotizhongxin,0,66.000000,212.272727,73.363636,11,11,11
2014-05-27,Aotizhongxin,1,13.300000,13.300000,21.090909,10,10,11
2014-05-27,Changping,0,51.166667,188.166667,42.666667,12,12,12
2014-05-27,Changping,1,11.916667,68.666667,10.166667,12,12,12
